target,feature1,feature2,feature3,feature4
5,580.3213802,315.407433,-164.0597217,13
5,328.9890225,162.8480372,-94.64902385,17
5,543.4904748,316.2161832,-160.042051,12
4,-57.25430403,196.2362789,98.49931021,17
1,322.450772,450.2824339,54.37896874,16
1,-195.2992363,384.9046741,259.4969984,17
3,59.16718179,365.7973148,116.5847799,13
0,-659.5606128,291.0227257,436.3708158,18
0,61.50922024,402.052005,161.6145212,16
4,-250.8649431,366.7732371,263.2362803,13
4,115.9009058,310.1835521,85.30046414,16
5,-223.8287468,339.5968212,246.3939367,14
3,-697.0100562,288.9839262,480.692375,19
1,-434.4214844,276.5515944,326.1928037,11
3,99.35022778,375.6560581,120.6191761,17
4,356.2588925,452.9749925,38.74842051,18
5,140.2950724,323.4230462,69.13772631,17
1,402.4404896,365.450626,-45.57940202,13
4,501.1477873,501.9755158,-18.99647044,16
4,148.202681,307.0918308,46.45158127,10
3,568.4665204,434.3338869,-85.9213366,17
3,734.654801,354.7178672,-217.5299801,13
5,405.5109483,426.1684408,-26.26820826,16
5,651.0216038,601.3810541,-64.62214074,10
3,341.7590737,364.5302601,-30.39481965,17
3,-260.2352682,154.4219888,174.3005583,12
3,513.0822135,360.88629,-97.24546905,12
4,-285.2459356,291.4608685,249.2221603,19
3,-90.86579732,378.8441099,207.6186706,18
4,942.6853828,316.2152426,-350.0237568,18
4,209.6416556,416.8746947,83.1307256,16
4,-90.38064108,250.3744573,158.9965616,19
5,-528.8789641,218.2896237,337.4000471,10
4,903.1558079,274.2019443,-351.9423714,10
3,-22.59143823,316.3501793,136.2008283,11
5,-453.2186864,312.9867304,342.1534408,12
5,42.53255396,375.4886791,124.1621863,10
3,227.0472487,386.3044907,47.06050984,16
3,60.50435118,287.8709791,67.27621192,10
1,132.3056784,355.0046035,95.7013383,15
5,-381.8342915,294.5555709,321.2016118,19
3,56.45045762,469.902934,166.7647926,15
5,355.7515523,432.6173252,18.51978896,18
4,382.8740403,457.4096343,17.96878357,18
5,570.0305594,450.4785492,-97.48515783,14
5,492.3843458,417.6963465,-60.46390075,10
3,361.4342242,357.0147977,-10.62579533,16
3,9.102266085,360.8445754,151.7147517,11
5,746.4024021,430.453805,-179.5209319,19
1,-426.3938514,369.7043271,358.9232984,11
5,-333.2683948,377.6213803,317.896371,12
4,-295.5383871,317.7172375,286.8811714,13
1,-585.6393915,425.1156055,484.6300502,16
4,-71.55977809,317.591022,154.3950227,12
0,394.1891195,277.7395566,-86.75961795,10
1,-422.9977979,184.2262768,280.1527799,11
4,684.9730213,298.4964756,-222.4661458,12
3,-69.36533202,379.0148398,192.0633292,12
4,-11.59135892,294.8502622,145.5065118,18
0,500.0808953,357.8289429,-99.11211235,13
1,91.52986504,406.8051154,145.0561571,19
3,324.1392025,404.0267658,20.39659112,18
4,-150.7218222,340.3197834,235.2465334,16
0,-456.261141,326.909812,351.0654339,11
1,597.4586339,297.2289748,-178.9146351,18
4,506.3294555,481.0943674,-12.80780712,13
5,468.8909216,416.35085,-64.84398861,12
3,-655.9315504,368.1818641,464.6087874,10
5,391.3697188,342.0043597,-65.81444379,13
3,869.524104,365.9075172,-262.5068199,15
4,-73.09979556,230.2238178,122.9519425,15
0,213.7449691,291.547361,15.83856236,14
3,-139.1974308,383.5298477,263.4470593,18
4,-198.1148189,407.2512007,267.5421632,13
3,-304.5248927,231.2777248,228.9519732,11
3,-64.14705785,174.9251461,100.8338584,17
1,420.7343363,357.5696701,-50.03717958,18
0,-309.3792251,261.704994,266.3975772,16
0,92.38795687,310.0550977,61.93270911,14
1,499.4256417,403.4949877,-72.05062988,14
1,81.10988785,151.0563401,11.88960901,18
1,-175.253175,363.4980494,248.4550855,17
3,455.9787367,459.9357624,-26.53176865,15
3,-121.9589612,431.6581411,247.955708,13
4,126.033325,369.8362471,94.39225705,14
4,-355.2699186,190.2797936,255.3491314,16
0,-128.6515317,317.0036678,191.7528674,19
5,-474.1477757,368.0280566,374.115741,14
5,-427.2745436,337.5727915,376.2863529,18
5,-92.0918189,328.7095919,180.7240923,16
0,625.8633673,357.1946074,-157.8313047,16
5,-122.7830858,238.9461483,146.2673698,10
0,-859.7038863,348.9973083,579.2049671,12
5,398.7981837,337.6761965,-48.21814617,17
3,-229.8484573,419.3039241,285.7253087,18
1,-135.9563469,344.6322645,207.645939,12
4,-225.0170338,367.229247,267.1628102,15
1,492.9083519,399.5123382,-51.4875511,18
0,98.86506043,266.9428497,47.92157086,15
4,-21.15695691,306.3523748,132.51905,10
5,73.8716923,386.3999969,131.3902958,19
4,-226.7592504,242.7545501,218.2329211,17
3,262.1001692,314.33745,0.981736132,16
4,313.1582521,318.993355,-35.83426454,11
4,664.21427,363.6961723,-183.8032223,13
1,185.1528319,357.5973839,69.36971263,18
4,-252.7206049,272.5630383,226.1623953,19
1,416.1629532,435.0027698,-17.16143939,18
3,-58.17760967,301.5130782,157.5153408,14
1,-218.9544024,397.2894494,283.1166764,16
5,-488.9323079,356.5116237,414.0160805,18
3,129.7126469,281.8188383,47.75090542,14
4,360.3094977,405.8613724,9.002677266,19
4,154.3794896,397.6101962,116.7478622,10
4,-244.0780871,347.0850452,278.5460031,14
4,160.984914,346.7699603,72.22412722,18
5,492.7444477,337.9014927,-98.83939245,14
4,-467.8565166,370.3498123,399.4147504,11
5,84.19574213,359.8187227,121.8159869,15
1,-765.8857921,176.4703761,425.4771463,11
3,-38.72334638,378.5653603,172.1913289,17
4,241.4072389,457.7175975,94.53277499,17
0,265.3524276,344.5508155,34.72038581,14
4,16.56573411,321.5060703,147.5282113,19
0,-274.7437056,366.2523708,289.9779984,12
3,124.2485957,455.5945906,123.2494466,13
4,-503.0702019,232.6886829,329.5189987,19
4,243.3014594,279.8357085,-11.50696612,13
5,-22.97473101,370.672024,147.4125063,11
0,138.5597816,308.3073333,66.72292801,12
0,5.580790013,360.2762685,151.6709769,17
0,997.8274526,370.0781052,-325.9779113,13
5,-315.2904235,264.3488595,266.2080633,16
3,73.61005723,275.9658472,44.25827524,14
1,333.0571908,357.5992607,-16.7785666,18
3,1026.500287,500.5321646,-287.7921341,15
0,318.0158324,338.0876022,-20.36601625,14
0,91.00852495,225.707476,49.78102842,17
3,-129.0181563,365.9830726,226.0399456,16
0,511.8669112,450.0570954,-55.79236255,13
0,-464.3548128,407.3192103,417.2743191,17
5,178.8546116,332.5941875,50.06136711,10
5,-715.9059997,217.9805101,432.3458338,14
1,-126.3358754,306.0829138,195.9360206,17
3,-239.2774443,439.6669851,298.0065752,16
1,325.4558344,275.8180072,-41.040834,15
5,306.2429252,416.1007755,42.82202746,17
5,10.59234692,290.9316008,117.0178727,14
5,-208.9701314,397.440108,261.8176566,18
4,-262.2247801,531.9337443,372.7364497,19
4,129.6652781,481.9248486,151.5484655,12
4,100.2228365,242.6735449,37.55538606,11
5,-215.1425681,276.0916043,213.5564935,13
1,-336.4753156,272.7521098,261.7566989,10
3,-504.4261237,220.8936474,307.3177018,12
0,-427.6075139,329.6396229,365.8818695,18
5,167.7985827,349.2090228,48.70269678,16
1,738.824764,181.841106,-300.2836012,13
3,-8.02846053,263.0479568,104.1307633,11
0,-223.9874256,265.9478152,220.2900454,17
5,-45.74092796,353.1605666,179.7202544,15
0,592.4629028,470.7344279,-113.3513796,14
0,788.9474521,423.9041316,-206.2489463,14
0,595.3564547,241.8312375,-188.0005085,17
4,151.1326974,301.5904319,52.48971376,18
5,-169.3291102,358.2306326,228.6187006,10
0,68.53666147,267.9933348,71.55857885,10
5,194.4648517,303.0967516,20.84886826,14
4,353.4127628,470.1313317,34.43062688,16
1,-254.0653702,327.5494817,251.0505658,13
1,525.6380142,304.903864,-131.165927,18
0,270.0817217,361.7365433,7.308514509,12
1,389.9443869,438.1416148,-2.551207784,12
5,-162.4659373,278.7083651,,15
5,-21.12042232,327.2216159,143.7305316,14
1,-504.5212533,382.1981141,409.3540058,11
0,166.6925227,386.668329,59.78478483,13
3,41.52261981,296.7727962,89.73379274,15
0,-92.55895799,323.4081779,192.7239332,14
5,-244.8460017,415.2625482,304.1836861,15
0,-1045.575462,264.1851496,628.1961617,12
3,236.0322066,395.1790505,33.157382,16
5,119.6549689,352.627934,99.66910467,18
0,178.984189,375.9083643,60.34071544,16
5,-180.0816381,355.9616821,223.7194673,14
3,703.4497728,152.0362531,-288.4420678,16
1,795.3334138,319.3546721,-263.4727846,16
4,431.0627097,295.0817286,-102.0376498,10
1,703.3000489,250.1529211,-253.0994053,15
3,-73.68044993,381.2105757,200.6035337,13
1,-633.123722,347.392347,474.7793373,18
1,322.2682317,235.859091,-66.94194637,10
0,-100.2506238,341.5355294,206.4696638,14
5,523.9110349,292.175415,-129.1199549,16
1,-76.54949535,303.947507,139.6092572,12
3,80.01627296,282.5832634,69.80126249,13
3,375.5693078,312.4739212,-50.92772074,19
1,-70.98105109,312.0340316,165.1230776,16
4,531.5591507,361.5983223,-126.3715606,13
4,-153.8121328,288.7017747,191.0462063,19
4,354.5421651,302.1307662,-51.35654929,12
1,571.4403618,386.1949973,-114.1378483,15
0,590.373415,339.5188424,-161.5148454,16
3,573.0443942,330.4579258,-141.5674345,12
3,-219.4782883,402.9512194,275.9629749,14
5,587.2812348,366.3948809,-131.7835068,15
5,716.3913027,508.5900625,-116.3941197,15
4,-111.5455705,296.0132071,165.6815409,18
4,66.38935242,309.6682239,87.62425117,17
1,-40.26409598,394.2302398,178.5344144,15
0,-28.14352144,415.7753408,180.2851407,18
3,570.8429111,334.8551302,-135.5965297,12
5,-236.0935573,302.4072314,227.6374002,11
5,-36.85574391,389.7954349,185.9109346,15
5,-453.7390993,342.7561818,384.8376106,17
3,265.2672992,354.8669265,24.87365306,17
3,488.8438566,353.5763684,-84.08250926,18
4,492.755136,480.9394638,-20.18292695,11
1,-339.1322131,302.2506729,292.4793843,17
0,491.2688999,351.9505094,-83.35703214,15
4,-27.78343453,325.8285987,155.169111,13
5,-363.0393104,300.9147035,320.6537871,19
0,-64.38589329,410.7840547,233.6245291,19
3,190.3109934,313.3203794,37.87978404,19
1,196.905381,447.1472,,17
1,728.5125412,247.855779,-275.8489911,13
0,496.7459455,378.0735682,-81.0005216,17
0,-473.2376028,379.2989223,380.3818026,11
0,-299.120835,394.5814129,322.326019,18
1,-283.0884189,331.5992687,296.948729,19
0,516.1437496,383.8923996,-76.40447555,18
5,-402.4161608,255.6685455,306.1806435,12
4,-128.966254,485.0515652,276.5504479,12
5,-410.1927134,272.1679391,310.5397236,13
0,808.7153061,303.3959506,-286.1943196,13
3,688.2921004,312.9845535,-202.5059405,18
4,-304.098423,297.7770097,282.211065,10
4,680.3909459,396.0715639,-153.4822396,16
0,363.1985962,408.3870013,-13.56845482,11
3,-275.4001656,352.7826708,296.6348491,16
0,252.1149975,340.1535993,4.502798719,11
4,68.08197916,339.3360428,109.0813512,17
1,-541.3510232,312.6233692,,16
5,183.414646,224.5006131,6.903166163,19
0,697.6653777,274.0921868,,10
5,-549.3198266,295.6549606,396.1384057,11
3,78.54972827,288.712768,70.74250613,11
3,68.77291001,257.7477793,63.82481672,13
1,471.7259597,270.2524596,-123.4707922,19
4,119.4132433,357.5344129,78.41580943,12
5,874.4451826,364.732257,-276.7601859,17
3,6.490051223,309.754407,121.7317548,14
1,233.5197106,343.8045914,31.45686054,19
1,523.0295819,319.1741486,-143.1015812,15
5,-178.3158743,397.0651513,272.1769906,18
0,-496.4380056,227.533418,331.589447,19
3,56.59589799,199.0265478,36.92980385,18
0,546.6602391,314.3485015,-136.3037145,17
0,26.4016814,463.78233,191.1434128,11
4,-111.2074666,347.437879,190.8116972,17
4,214.9418981,313.4156683,27.15445446,14
1,530.0584201,372.6250383,-99.67763701,15
4,631.6941186,382.7319711,-140.4322137,19
1,-156.5883044,303.6286296,185.7094006,10
3,-263.577348,350.8041632,278.2395486,12
1,289.7111274,236.0956245,-39.30737091,18
4,-93.62035524,393.9400555,196.3351385,10
3,664.559157,295.258164,-222.1940333,10
0,255.8644386,368.9414895,23.5918031,19
5,57.40473448,341.5631972,118.6015574,11
4,388.9137302,315.2372232,-75.21740882,11
3,246.1902778,266.3863927,-20.17403206,15
3,423.0328369,273.3696873,-89.6635391,12
1,-71.58733647,296.636422,152.9435144,10
5,211.5728147,344.7895516,33.82275802,17
4,379.1708784,378.8610348,-37.85634532,16
3,-499.2022097,450.6112415,457.399678,12
5,-168.3285237,311.1202558,192.217223,10
0,-9.521860012,250.5843742,112.3976161,16
1,-844.0659157,279.3089268,527.6729756,13
5,518.6738024,318.8860296,-149.8773021,10
1,166.0865495,392.9007669,74.25594235,12
4,446.2671659,342.1228529,-73.94143946,14
0,-193.9881959,241.5260384,182.2630142,13
3,203.5097163,362.388614,46.86464624,16
0,-203.5396425,315.5472033,239.8865499,12
5,428.0997806,304.8019193,-79.71180385,17
4,-561.2118072,320.4231737,424.467686,16
3,10.55071231,364.6944814,138.7843989,10
3,-41.65532655,347.586451,180.8759194,14
5,-145.0178399,332.1576184,219.2714459,17
3,831.7944466,352.7873734,-263.580208,13
3,-39.47028202,331.9955632,164.4608266,15
5,900.7132251,457.915545,-241.8253622,12
4,416.6966849,320.3344706,-75.658706,15
4,742.102377,373.1702064,-217.7446624,14
0,-383.0313661,300.6340147,323.6597975,15
5,-501.6757494,264.3451621,354.8364249,17
3,-134.7102892,438.3725429,258.1392246,11
1,-126.6267859,391.9739186,248.7620427,18
4,-239.0411179,308.9267125,239.114414,17
1,344.6336524,440.976551,23.39529061,14
4,-447.867606,294.2403163,356.7405482,19
3,-114.560623,250.851063,149.0024905,12
3,-420.6436829,361.4360822,359.5241512,10
3,10.70904694,392.4193166,169.2014787,16
1,234.201992,356.903948,16.25865521,10
3,80.80264598,402.3489369,129.3335741,12
1,-32.0723594,322.2971625,142.6366357,15
3,614.916401,300.5376202,-173.5154163,16
1,-314.3577665,314.222878,293.1202748,19
3,79.75013537,292.8424861,85.41190683,17
1,732.4920767,386.3723159,-200.8161346,16
0,557.9255321,389.0435556,-104.4362011,18
5,-298.1424685,317.4531301,287.8058598,13
0,647.6935947,259.9978718,-226.8263995,10
1,850.3530536,463.1369314,-206.4317143,18
0,219.7106918,274.0071959,-9.326867447,10
4,-248.3160371,268.6392593,245.711752,12
3,588.8513139,367.4859156,-123.417104,19
3,116.4565205,372.5720479,103.3260093,17
3,-576.8059647,389.5796819,450.9024773,13
1,69.21206321,343.6493895,94.66992671,13
4,134.4062421,225.7001258,9.069569886,15
0,-0.756487011,312.5344591,142.1087045,19
5,503.1880511,452.5935028,-55.25671295,12
1,-284.4902469,312.3223816,275.3717451,13
1,599.251767,432.0033262,-104.5143252,10
3,587.7794833,309.8606634,-180.3697281,11
5,887.8118991,338.7279899,-304.9343825,16
3,-336.9259202,301.6121376,276.7635135,11
3,-66.12314882,328.5612691,168.636876,10
4,-580.8631808,312.364684,399.8262889,11
1,307.121521,308.1068885,-43.76707968,12
5,1176.247568,438.4471281,-390.1253313,16
3,8.140227593,293.9230395,124.1605218,13
4,394.6366967,401.6138614,-25.49720666,11
0,426.6330024,371.173075,-41.08098992,14
0,198.1089659,330.3914566,44.75501589,12
4,-380.53253,339.4071105,335.6258231,14
5,97.11827857,218.4424311,43.46247615,11
0,575.8808116,342.2200128,-151.6955205,16
0,156.3749906,284.4616978,43.46971647,14
5,139.5137239,201.92165,-2.361248049,12
4,294.7820485,341.7619275,-11.83425309,18
5,560.057151,301.8863466,-138.6914336,18
3,-788.7985648,277.7323744,499.2435449,11
4,-260.1246514,377.7714205,271.9493234,13
0,106.734122,364.9498367,107.4007657,16
3,644.1813811,305.3506037,-199.8031234,19
4,-303.5229665,346.5520521,293.8271414,19
1,458.6772545,317.8217062,-101.5884464,12
1,20.55258724,239.8424037,67.24822023,12
5,-70.61882817,378.9374827,189.4315868,19
0,231.1830585,285.6868114,-9.080826137,13
1,-236.6996583,277.4441398,227.9950256,17
3,702.8965296,237.2536832,-255.8742569,11
0,-273.2218268,337.2253993,258.3322708,10
5,75.99414346,287.9847355,57.20701737,10
1,-71.11220426,343.7182883,169.7689372,19
3,-50.97965138,389.2092843,178.4524134,12
5,-35.74548063,280.6837806,133.0452995,16
4,486.4749693,333.6013494,-95.12575729,15
4,89.70073143,319.2059368,79.92893453,16
0,-111.7140849,356.3786709,221.8166877,15
1,40.24554977,367.9662063,131.2492891,18
0,268.4610816,284.7147904,-30.94057341,15
1,261.1013761,242.5764731,-19.07341517,17
0,-146.7688446,223.5356303,144.162034,13
4,-89.31655019,312.7092217,180.9123129,18
3,-441.5780919,317.4915246,368.2341087,18
0,-419.6484795,283.7652355,345.2402106,14
3,-637.7961069,290.2586156,443.0791742,13
0,235.6324946,315.328492,11.00784974,14
4,-67.38345683,334.7380355,175.3144978,17
5,-572.3949464,301.8136339,432.4968898,16
0,-32.21023864,480.6319876,224.731741,17
0,-235.6399264,210.539857,188.4003907,14
3,62.22728443,292.1791344,76.60763249,18
4,366.2382309,290.0775762,-66.09843745,13
1,-328.776284,315.4233804,285.4747225,11
3,-161.219905,347.1274872,199.6422928,10
3,737.5026663,339.8292717,-203.4415495,15
4,107.4986244,346.7719947,95.17037606,15
3,158.1217491,264.8813646,31.29979396,14
3,-534.7462644,339.6428196,414.0051831,18
0,-252.5148182,400.3683233,304.6684296,13
3,-329.8367789,407.7795725,336.8690278,13
1,-358.5878137,260.0819288,270.762166,12
5,-684.3855534,416.4858943,506.6010998,15
4,257.8166236,348.0695104,16.76704216,15
5,113.6148254,291.3166446,61.70569467,13
0,71.89582712,472.3717164,177.8730417,18
3,7.757891545,308.6979644,123.6576425,17
0,-495.0778996,299.2798666,385.6103713,18
1,763.6703529,317.1175343,-245.614988,17
5,65.45483496,280.4694223,98.9328656,14
3,105.364099,315.3545644,81.48484492,12
0,-263.6055525,241.8667154,215.8962388,10
0,-29.85290166,341.9670215,160.952664,15
3,-556.629042,360.5507382,434.1504512,15
5,128.2661288,245.7491259,46.44824735,15
5,472.8669183,288.7929253,-119.212806,18
0,-133.9604556,309.5360567,214.7366829,16
4,114.289346,436.5469339,141.7282488,16
1,-83.05247022,316.9305305,176.2321312,12
1,459.6527695,445.7288235,-40.17098861,10
0,-78.54847808,417.7189075,195.2787948,10
1,-860.4957747,302.4996582,551.0630651,18
5,332.2338908,157.718315,-115.6022062,15
0,643.3627372,251.3207601,-235.6368674,12
4,-572.2146466,257.6399593,383.1815717,16
5,382.8657219,332.4403035,-63.00001616,18
5,-90.52895957,351.5255135,189.516113,19
4,185.1527078,315.230424,25.43577604,11
3,-799.5705456,281.6612236,520.2623314,13
4,-247.2625501,316.1061504,257.1659573,17
3,837.1453375,316.1826109,-288.3624451,19
4,-557.1922292,369.5793249,430.453678,16
4,-126.0073159,319.3459572,217.6073844,19
4,-233.7003776,222.2208421,210.395029,12
5,-685.057679,401.4568809,528.5705602,19
1,201.2669839,366.9467224,57.15151853,16
1,159.1496599,425.3550739,105.0796459,15
0,-328.8420512,366.0142921,343.7152394,12
4,-373.5682459,363.2944385,346.0142274,14
1,-390.6194523,275.3086181,299.3359773,11
0,-373.7690253,279.2558321,289.771368,14
0,-901.3491667,347.3989749,590.3285465,12
0,-290.2589739,407.2088941,316.5198408,12
0,47.50727123,375.9283893,139.0367026,18
5,63.14525463,365.9538732,130.1691665,13
4,-29.38253774,330.8063182,,14
0,615.2134039,307.5192169,-187.6878446,13
0,-853.8452078,384.2289074,597.1833601,16
1,-346.4074293,311.4784015,299.498727,10
4,-155.1908418,330.5045865,217.7403508,12
1,253.9052742,333.724924,31.62790911,14
0,-357.4266176,199.2603123,260.9989791,18
4,85.91285658,378.6661249,123.5117505,10
5,-88.85458981,411.0198418,219.6317007,17
4,-321.1193957,430.2803673,337.3183178,12
1,-238.2988569,386.8655432,265.0238165,10
5,-282.8956108,284.3119104,261.496665,11
4,445.1436827,433.0537557,-16.03030728,12
5,-163.6621037,368.2124154,238.151664,14
3,-423.5094579,321.7938911,358.2158513,19
0,-268.4376329,289.0013749,256.7591935,15
1,707.2102748,363.5943811,-195.3243898,11
3,358.730618,257.5173749,-67.16022529,19
1,-463.4408247,407.8679498,410.2000519,14
5,530.8177439,304.3921254,-172.9953799,12
0,529.3653302,312.3006338,-118.6585385,18
4,-191.6043212,348.7433383,250.0227989,17
1,-233.9875517,231.3903757,193.3091976,12
5,832.7380871,358.7727632,-285.3822899,12
3,312.904925,450.7298192,38.71132498,12
4,302.6940577,308.6596244,-24.22392769,17
1,-85.63377155,312.934618,173.767711,11
5,-372.7834624,312.2367005,300.0324103,13
5,650.6144058,389.5923044,-169.0749725,11
0,-508.3570616,398.5572206,422.7915246,13
5,111.9104664,291.2153173,67.78717147,10
4,-28.49357317,311.9832752,147.0172456,13
1,661.0433269,369.7426614,-177.7233434,11
1,855.0311734,338.0277701,-306.894718,12
1,96.82454498,466.0709089,171.1759434,17
3,-613.6370409,301.3245924,429.8796145,15
